user_id,m3_retained
kaid_581252061405809422430899,0
kaid_582552753001213353209206,0
kaid_57763659634303546441009,0
kaid_57492887757580845557111,0
kaid_584831496970676748593299,0
kaid_58328916028654834460159,1
kaid_580215371132667982882061,0
kaid_580853746049923107839586,0
kaid_576603205658225706717073,0
kaid_584880587994398394610891,1
kaid_936187712947865438764159,0
kaid_939825305573724227337814,0
kaid_936387014421149413783957,0
kaid_938558753892443631589193,1
kaid_944138033381683364999656,0
kaid_94531358260202101401984,0
kaid_941751278965666151345788,0
kaid_941061290040895983177473,0
kaid_936178989790967318674659,0
kaid_942500792007088974446578,0
kaid_934089695442047310135031,0
kaid_943510329959356268551587,0
kaid_936107818905771381762696,0
kaid_938034014204951372334027,0
kaid_93548636137569071538520,0
kaid_942713664607929876395145,0
kaid_941018014065205828251238,0
kaid_935001118277723439951921,0
kaid_384509653142553513577953,0
kaid_388273892816607561804028,0
kaid_38831269213809130451045,0
kaid_383048815663206810348955,0
kaid_38434225488858022567613,0
kaid_382519284697441655094855,0
kaid_37906727926104897907346,0
kaid_390929788600601919777113,0
kaid_382149793353878851138931,0
kaid_38022178251390872568868,0
kaid_382038709132432600174270,0
kaid_378792286544083650562291,0
kaid_387070258150801309809243,0
kaid_388215054621936766857096,0
kaid_389186421686036838977042,0
kaid_36301056570780663200037,0
kaid_365176177964625721927515,1
kaid_361723155190729517019428,0
kaid_354110121635274733598514,0
kaid_360163244815437722443462,0
kaid_365884690362484609149007,0
kaid_365453939653519990011624,0
kaid_362282258467889299541731,0
kaid_364025653041276307849029,0
kaid_365491917032828895939544,0
kaid_355835851582218575481175,1
kaid_360730753280267314356246,0
kaid_366356311454852279278288,0
kaid_358275942397710097196213,1
kaid_363359243769037877550024,0
kaid_356558266757328185192888,0
kaid_359233581877822608761312,0
kaid_661117072199961337342690,0
kaid_663810437993708832932479,0
kaid_667465614456578746230708,0
kaid_667269999213664874154083,0
kaid_662652396246792380818266,0
kaid_661420805715592192230441,0
kaid_663852918275077095361500,1
kaid_665811975261803721935930,0
kaid_664279165503051870461375,0
kaid_663314745798848895361217,0
kaid_668407289287008514269145,0
kaid_861581121871671097743202,1
kaid_865729410535049785128578,0
kaid_863887093528007149698171,0
kaid_860937414472149028085667,0
kaid_859742667921267923190972,0
kaid_857628918973392222793767,0
kaid_86564358669218157202044,0
kaid_85555030119410800182756,0
kaid_855382523774565399022102,0
kaid_858355474208649882040000,0
kaid_860015779132328657808070,0
kaid_856692166437202812748904,0
kaid_853669006965860230678704,1
kaid_863751794201611183287652,0
kaid_861252891885291173806383,0
kaid_595069686921445946328554,0
kaid_589636081819980791174816,0
kaid_592836919253444157371824,0
kaid_589802882690877523751303,0
kaid_590365587490342226874264,0
kaid_589146259745396664329912,0
kaid_589370694338976476068198,0
kaid_600753893399523797863329,0
kaid_594935939477952928605126,0
kaid_590665079397197428490600,0
kaid_593033775195482297188358,0
kaid_594898848383409915380256,0
kaid_590725672448738304631389,0
kaid_588176865192605144816962,0
kaid_591132738155942085242533,1
kaid_597946016250602341519127,0
kaid_697229792174406423473045,0
kaid_693253457218311593037473,0
kaid_695696296636866603627180,0
kaid_685058925495442145446176,0
kaid_69475008131779990297431,0
kaid_696982756061885138036286,0
kaid_697569500006664433523477,0
kaid_687907899559229289160460,0
kaid_690988317334052116569332,0
kaid_685497472831311529066369,0
kaid_693340442514183498821208,0
kaid_697157265091512844908389,0
kaid_688160671640562283550519,1
kaid_692049864510967836921858,1
kaid_88559044717124559928850,0
kaid_892236779244529999450740,1
kaid_881229954909131058808685,0
kaid_89001361184107029265882,0
kaid_880699506189856745739157,0
kaid_884317677010216067474398,0
kaid_882467848818481114304300,0
kaid_891971248446236128395244,0
kaid_887645634836985811683225,0
kaid_887434287373237482257398,0
kaid_891278200671076915850770,0
kaid_881235709462069412001131,0
kaid_892187818823807787186649,0
kaid_889592238882732923686243,0
kaid_886584240319501576859924,0
kaid_880263549582890745458015,0
kaid_883605913401564148341621,0
kaid_886614192081435301419986,0
kaid_395975430661359082285866,0
kaid_394825931356464765242164,0
kaid_401556350117672188614329,1
kaid_39520674510548831324369,0
kaid_391864206004728715988936,0
kaid_396781489651181492670254,0
kaid_397639598905427260805108,0
kaid_397130972099879261832009,0
kaid_392675449295939299213115,0
kaid_399700223012565074311552,1
kaid_399506118386589975939916,0
kaid_1146579406928909667923871,0
kaid_1142204311908035955741350,0
kaid_1142304844148420963272148,0
kaid_1138322771166955684972242,0
kaid_113581869419729401203112,0
kaid_1147629259859681128716393,0
kaid_1147824648871305606743309,0
kaid_1140774379409099668760236,0
kaid_1138757577949566459090796,0
kaid_1135810565333612704497788,0
kaid_1147609659692799828589667,0
kaid_895993933399928202329298,0
kaid_90317910488479066064022,0
kaid_897967436341455921517057,0
kaid_900188862183064227463628,0
kaid_894776058882167010939146,0
kaid_905271688948443199076389,0
kaid_897310530120514505090545,0
kaid_90320416913877193035974,0
kaid_902552979810080709437460,0
kaid_89421050145576556214992,0
kaid_897865945205434908131721,1
kaid_897847671648409125758684,1
kaid_901611749408375149999009,0
kaid_901071381186453877468656,0
kaid_900403004737636931350792,0
kaid_348328394764477777223446,0
kaid_351949117771079911714309,0
kaid_350170757428539780628739,0
kaid_349071083506887749370465,1
kaid_349870194294742724444524,0
kaid_353605679583714707803210,0
kaid_347800316440977344869984,0
kaid_350031726846789870991068,0
kaid_350081847318000863292453,0
kaid_350313924985636042722833,0
kaid_352581985529985535057332,0
kaid_35083628083680508635055,0
kaid_348893064836262776367118,0
kaid_348878398718043303917814,0
kaid_349758316152234661752991,0
kaid_342803226984903214310819,0
kaid_348207702187856313398718,1
kaid_342468673431220703110185,0
kaid_542119831777976498145724,0
kaid_541799668439008223443529,0
kaid_544270974490421250314011,0
kaid_542609373437241235107914,0
kaid_540255047906231446986695,0
kaid_545353912205261375653737,1
kaid_540107668872980572453234,0
kaid_543720384376124129749029,0
kaid_54305678890378654022848,0
kaid_536845496788410446418440,0
kaid_547102110696533328071844,0
kaid_541239793751713446723129,0
kaid_967558773595935468846761,0
kaid_972368636879875430605994,0
kaid_969294461515005590634874,0
kaid_963658307415259696705952,0
kaid_963755073248627820270302,0
kaid_968052377284576293186917,0
kaid_971552143742427191551520,0
kaid_969191270614203182545531,0
kaid_962461871197511877288860,0
kaid_96146479140592945641077,0
kaid_97302666093875340057692,0
kaid_966454378623015803344738,0
kaid_971631202515986806731504,0
kaid_84371903863757772319174,0
kaid_84693279894232492052143,0
kaid_84721744333489822496066,0
kaid_844900637410076995574834,0
kaid_845008606405080334104103,0
kaid_851146314692731879121260,1
kaid_845104318976376060318080,0
kaid_8441216083417476944183,0
kaid_846587445379201696260210,0
kaid_850703360677842334848377,1
kaid_850156184954471368667030,0
kaid_848924646082485265341656,0
kaid_990278646893158724775500,1
kaid_997516700279327671704618,0
kaid_99989198316899598748976,0
kaid_996289908020862362506979,0
kaid_99927035888419167715760,0
kaid_991600793847053402892368,1
kaid_995538775185365514356507,1
kaid_998400058784119977500148,0
kaid_64299486979411560947809,0
kaid_645701774996045456099639,1
kaid_654991466418691372070322,0
kaid_655010539490812118522366,0
kaid_644140480719623735482240,0
kaid_656844048119489723315852,0
kaid_653280763907163716801254,0
kaid_652469374626435049754998,0
kaid_646226886463021100206585,0
kaid_64567635615670843417289,0
kaid_649564593698981106412530,1
kaid_645530078427925731446772,0
kaid_653620279634170200506879,0
kaid_655439950062028348961107,0
kaid_802949592949705689307647,1
kaid_801800690321252810847693,0
kaid_807775578673810827426002,0
kaid_805245490116091153897679,0
kaid_800986584164951325607513,0
kaid_806652952136309139445944,0
kaid_806760480189712120339362,0
kaid_800571584638054901700257,0
kaid_798671122238488168504701,1
kaid_804492005206928523735662,0
kaid_806203141685656430775025,0
kaid_799262002505494948576442,0
kaid_798838489937718289180487,0
kaid_800073202841472404595630,0
kaid_831442002055328166955747,0
kaid_831775189791854366013429,0
kaid_830002803368871771287912,0
kaid_828597313182668999617818,0
kaid_826059462475420462219856,0
kaid_838868093173424842595689,0
kaid_838475214681551611582,0
kaid_835291536513316723002707,0
kaid_836935299855201775607413,0
kaid_833855612826455665018790,0
kaid_826915658752766976717446,0
kaid_836190638198850980568845,0
kaid_839816934313989205565531,0
kaid_834603621232086933286102,0
kaid_838656633542123653655645,0
kaid_827407384762646150672234,0
kaid_833900068693143176024980,0
kaid_984607508423291515742323,0
kaid_980142413807309653633374,0
kaid_974190101133156155945296,1
kaid_981576867106276492307019,0
kaid_985611977627876228934862,0
kaid_981050562790516460851970,0
kaid_986582039968793409579181,0
kaid_974469335971315931274807,0
kaid_984820855977189218088332,0
kaid_97508909274174976086569,0
kaid_974449869526055662517256,0
kaid_979923394345973014463265,0
kaid_983946695346211103281967,0
kaid_97614473266533747990796,1
kaid_981911129112786127076493,0
kaid_985152475891686244316270,0
kaid_984146333566204549187707,0
kaid_976320257968346026902398,0
kaid_256623692611616975187874,0
kaid_253320777400305148763848,0
kaid_256701278328835435678713,0
kaid_259148671069859040011798,0
kaid_262723157531380188738260,1
kaid_260027871769985355158774,0
kaid_267617177039800846521441,0
kaid_260177222500432573923385,0
kaid_255077956880858650703814,0
kaid_252273743919997791732123,0
kaid_258225084384855845494224,0
kaid_253235917076604928506479,1
kaid_263277333146336395346906,0
kaid_163491885507221433711842,0
kaid_154992166616074530336491,0
kaid_158060353242068570544503,1
kaid_161016847863910619747589,0
kaid_163498249237967184132506,0
kaid_150424531432021313127351,0
kaid_150617297717943759357269,0
kaid_161875277197961472868899,0
kaid_159398450201925119740490,1
kaid_162764955403694067640913,0
kaid_155144824566430335376542,0
kaid_158587941881183236319537,0
kaid_148410479676115177619063,1
kaid_16270440244735018805717,0
kaid_163889054547409829317720,0
kaid_163246329265457839094544,0
kaid_15745077748393043248168,0
kaid_151984402723866149976779,0
kaid_625930922671275249470124,0
kaid_626388114363518242033449,0
kaid_625419589415775537597282,0
kaid_617887004802759444339675,0
kaid_62672723216212748460239,0
kaid_619786568293967831143755,0
kaid_619194651309800097305683,0
kaid_626551750805820624937239,1
kaid_627674940045899530242151,0
kaid_631181217721842072728252,0
kaid_618907643008580753794810,0
kaid_629432700965733283827127,0
kaid_630950357317346832992237,0
kaid_623609454290984928319523,0
kaid_620843575176202926236287,0
kaid_621542601653268138732523,0
kaid_623053015083795238643511,0
kaid_625738057512512597749929,0
kaid_627302847375512770921467,1
kaid_624690649569202873856633,0
kaid_623842936509191948934654,0
kaid_62944161754090481541725,0
kaid_222385301811145073359644,0
kaid_217286274326148760418421,0
kaid_213585337089868528393846,0
kaid_218378575583627203110285,0
kaid_217120150597907762901064,0
kaid_217122036970575588559203,0
kaid_21282517015080241654522,0
kaid_219098677039411721701573,0
kaid_216029013517252287025557,0
kaid_223936532560258827811606,0
kaid_211846442148492512683928,0
kaid_224023321528312005495292,0
kaid_220416578502909244954865,0
kaid_456760983427858820510728,0
kaid_450486809861238078914572,0
kaid_453174620670813833222304,0
kaid_44780192397443494466205,0
kaid_447270580223137145985743,0
kaid_451768994072843384065831,0
kaid_446274618039918235530749,0
kaid_448677358711795835963994,0
kaid_456768747440998007107241,0
kaid_456457893872048420723165,1
kaid_459763530027447187439515,0
kaid_455983181261766388345407,0
kaid_447393615111608393871028,0
kaid_458352542331138282400858,0
kaid_459806921330168408367812,0
kaid_4483558348481209275439,0
kaid_448675795437822694391975,0
kaid_45716938480348107887905,0
kaid_450895302346228783903682,0
kaid_456230380089179180655402,0
kaid_56009572338845757321218,0
kaid_549427620767188487145138,0
kaid_554860233867414398090414,0
kaid_561356134166673741561010,0
kaid_551531642977441044206847,1
kaid_551538378109374597279524,0
kaid_558094860991198844720383,0
kaid_559964498773562594250023,0
kaid_55330367074727947513034,0
kaid_560859817910484681454404,0
kaid_553630290632255758762830,0
kaid_553604842551999597494969,0
kaid_557150458325648138628627,1
kaid_55212189608595550853981,0
kaid_558519506438733192074706,0
kaid_552235490002639936572308,0
kaid_55141032512121052486701,0
kaid_559190693746096574052298,0
kaid_928408042847392406627909,0
kaid_919397494321241383504217,0
kaid_929254593450519178310697,0
kaid_925074046796058062623269,0
kaid_926619883919994195266992,0
kaid_9249599080086846315397,0
kaid_929875049971697571961448,0
kaid_932597798074827430568826,0
kaid_681655988001815498191981,1
kaid_676139655294617796948066,0
kaid_684041832609018923626681,0
kaid_682361859686324573401995,0
kaid_682356273095455462908244,0
kaid_670821301868035789525282,1
kaid_680963693066692448206795,0
kaid_67212140097939712083613,0
kaid_669571966825879531264970,0
kaid_675840974706663909974732,0
kaid_670385543197998123266086,0
kaid_673694211845079711819543,0
kaid_67335763138410850439151,0
kaid_373629212387619833612644,0
kaid_374738735182879847395539,0
kaid_372220166153380427417644,0
kaid_376199606957880665061246,0
kaid_375702115703186862151731,1
kaid_374164631864591713679318,0
kaid_374009045008913332327941,1
kaid_373014615272645217696303,0
kaid_440027650944205276951851,0
kaid_444434509228117136568175,0
kaid_430977651748209699551867,0
kaid_442178816694029846103268,0
kaid_441133199811166338134441,0
kaid_437962869553989670682943,0
kaid_438808418417977444494215,0
kaid_442502553074052984650218,0
kaid_442476981430785884525377,0
kaid_435531237622814552347906,0
kaid_434605939275115953246982,0
kaid_43736786539639764514185,0
kaid_438699417215164169775688,0
kaid_436916070019456001718525,0
kaid_431164452592664236915937,0
kaid_440887284315926566739731,0
kaid_333698356136614247883711,0
kaid_326294188374253979554516,0
kaid_327708568924642506344705,0
kaid_337346424817550561068719,0
kaid_326920502843518395426959,0
kaid_327817478623018085133448,0
kaid_337819351489602373490701,1
kaid_338162131337982745023720,0
kaid_340126294328246131348130,0
kaid_331262131185895603969247,1
kaid_32939764511998182601715,0
kaid_33392698983005405248505,1
kaid_756656112443469986704777,0
kaid_747082519978041440744122,1
kaid_751174055207861784114053,0
kaid_751509869509340105866222,0
kaid_754098484959334500337789,0
kaid_753924962931152358455970,0
kaid_747852336952730447203014,0
kaid_754693732644693887257286,0
kaid_744685181666290517673409,0
kaid_755886346400905492187626,0
kaid_752725655266341056696847,0
kaid_749239375783790253089642,0
kaid_754720006560038962421154,0
kaid_745041330017515577509328,0
kaid_186992765129361010927763,0
kaid_188816282340934616602185,0
kaid_190152556856660912795809,1
kaid_182850017486013014394732,0
kaid_190130625408603732855170,0
kaid_192523852973710768928362,0
kaid_185324218082883390343607,0
kaid_183236428473035057968502,1
kaid_182793974547650275561763,0
kaid_195133976364603483963058,1
kaid_194475952972811347846860,0
kaid_19251220469438195969955,0
kaid_195622251183810724296899,0
kaid_191791502124899045497993,0
kaid_191413354156609813890361,1
kaid_275984387087935110720252,0
kaid_270886024694790538834439,0
kaid_272305453985448772952824,0
kaid_275509071369928670032882,0
kaid_278506562535340520114225,0
kaid_272317882163705831559605,0
kaid_274298245502432841283038,0
kaid_281418772446956054542788,0
kaid_282765739080382678363796,0
kaid_272970752049432621209765,0
kaid_270039476554552959616395,0
kaid_27183865913398176537661,0
kaid_281135500568253793402519,0
kaid_281892806327727168529090,0
kaid_278849892732588006156234,0
kaid_271748627910846089280382,0
kaid_281198518286053244723043,0
kaid_282054969833356389922999,0
kaid_713076296591626431693545,0
kaid_719947535188182335336101,0
kaid_722444078424285197833338,1
kaid_714103584396437196299506,0
kaid_72404140975837091134055,0
kaid_726218560738167890294942,0
kaid_725412837940183914974582,0
kaid_722382691529116338473093,0
kaid_718846125197442318382800,0
kaid_713117866692921157868418,0
kaid_722239622014470844253946,0
kaid_717313300109493096055580,0
kaid_726683644010639513012558,0
kaid_717453142994665619898251,0
kaid_721744545226596368304186,0
kaid_717464583162060564822181,1
kaid_715407237214853846096806,0
kaid_720200189124696813774120,0
kaid_955106906617556091394574,0
kaid_953996203524453818042126,0
kaid_951942957118070579161979,0
kaid_957759927728575890468906,0
kaid_948725338508246479595140,0
kaid_951163686021235457774478,0
kaid_945922995093341007275158,0
kaid_957710660293829540111141,0
kaid_948218356937564191106597,0
kaid_949569657164316438803868,0
kaid_95650762041151849130264,0
kaid_960260736125348314395718,0
kaid_946430845876746876362041,0
kaid_958006483379771309914809,1
kaid_954187645475039739383323,0
kaid_430822868693123911765317,0
kaid_420346008031576213143214,1
kaid_426706798244572937411379,0
kaid_421526294648755476418345,0
kaid_42833672762031190503842,0
kaid_429801720994936009200381,0
kaid_425639192048823711643559,0
kaid_425487830147383689198,0
kaid_42049212001389972626103,1
kaid_424985143285003523912647,1
kaid_429373101972717267483335,0
kaid_423624712973638092804327,0
kaid_420035990404692517699406,0
kaid_427260521598208361442076,1
kaid_423750345825160830934590,0
kaid_421599586952341918650834,0
kaid_519864255187135083762637,0
kaid_514627470618177877902629,0
kaid_519162799738158531797119,0
kaid_517488908957749810976093,0
kaid_507045431829747913195745,0
kaid_517077378434577947440114,0
kaid_51484923614776631539792,0
kaid_517861858590299943003197,0
kaid_510464853626762964666437,0
kaid_51051237476555868469467,0
kaid_516789808505539347290741,0
kaid_295943312167643487663924,0
kaid_290123137746039304019890,0
kaid_286741389041119295666733,0
kaid_287778324139274100660964,0
kaid_287153716227765465205772,0
kaid_289283967977651749600880,0
kaid_295716519231065435103244,1
kaid_29148113444128063994551,0
kaid_290553653014977921848928,0
kaid_295616070334164343873183,1
kaid_283484759745706955185837,0
kaid_701964482427686277231504,0
kaid_703840799811340906431136,0
kaid_709487603886828857943621,0
kaid_701101071095537931020552,0
kaid_709910765740377414657782,0
kaid_705867623719943700141744,1
kaid_70556190614340780191290,0
kaid_709664986636277765116257,0
kaid_706734305562000828609227,0
kaid_699357197690856511410482,0
kaid_70336857814636513179245,0
kaid_699277031651198911640630,0
kaid_699097531279192666996519,1
kaid_698358948141036357452895,1
kaid_705045031175791637857273,0
kaid_8713696016227643238747,0
kaid_871237852334274309044587,0
kaid_874324769561785653844140,0
kaid_879703677104643784070833,0
kaid_874590376111207342774877,1
kaid_866763573780997599368713,0
kaid_869299623455644445648088,0
kaid_867688122472318614451271,0
kaid_873640334657225687638551,1
kaid_866633097093152574777342,0
kaid_867931217660441389188567,1
kaid_204217943354362402682841,0
kaid_200781119677104205999485,0
kaid_204317489755570498125924,0
kaid_196615054014682456048835,0
kaid_203040031143063632207881,0
kaid_20336521806783886375000,0
kaid_208230827430350269923970,0
kaid_210737912970874847946101,0
kaid_203286573599551529805856,0
kaid_206196181318152480175997,0
kaid_209621489141101635300880,0
kaid_199166170171556224077632,0
kaid_203452683042602173923790,0
kaid_207948391903860600256726,0
kaid_197943654022305195485440,1
kaid_200593596799629729063235,0
kaid_204198776635551549048920,0
kaid_196131440105631937198016,0
kaid_489478336492278636748228,0
kaid_491872224091762300544587,0
kaid_481572777193313868039532,0
kaid_483520035225270344989314,0
kaid_480462119293646653838596,0
kaid_481201308960985818915897,0
kaid_483982718104119405823237,0
kaid_485579802599979820045742,0
kaid_483961568760159982969281,0
kaid_488838258873018999278114,0
kaid_912714402896132985284581,0
kaid_906609547858942025053312,0
kaid_917427449950429830932907,0
kaid_914036675472411019561220,0
kaid_918390866828557771321031,0
kaid_916846030559305205700575,0
kaid_91808498173585577535591,0
kaid_910181170673816840558068,1
kaid_910963497927995830489214,1
kaid_907411860276624964679372,1
kaid_91593506566928121821216,0
kaid_908048087593963294220308,0
kaid_909407971133678244504577,0
kaid_910612486185764865927577,0
kaid_915989641490592455935008,0
kaid_917212686360100516992256,0
kaid_1184167820201824812737302,0
kaid_1179516245145667096305201,0
kaid_1181994560716348249983944,0
kaid_1186706188976805927176121,0
kaid_1181124592755009427107423,0
kaid_118421902693431644111759,0
kaid_1185928004132759282871258,1
kaid_1189390072694188167765365,0
kaid_1185772421252341067426714,0
kaid_1180006425430581469178040,0
kaid_1187851921352236051849579,0
kaid_1181843086945091450173702,1
kaid_1181177496066778360186131,0
kaid_1179861646358860030153321,0
kaid_757841000144650358969115,0
kaid_762079229924666369498935,0
kaid_766159222297721567583653,1
kaid_766386988426080611383525,0
kaid_768655367042380802966628,0
kaid_759274046614846508620090,0
kaid_766249077985209068475458,0
kaid_758190010441444968432716,0
kaid_759576410949212014552483,1
kaid_764135641447926236490645,1
kaid_758467011984085876772186,0
kaid_760576208769369835296773,0
kaid_769628536770688642310078,0
kaid_767765276194754425027391,0
kaid_766511998821729263308733,0
kaid_768025536104136808401555,0
kaid_767305005866659732627378,0
kaid_758927312986489877080407,0
kaid_765285224889949012808910,0
kaid_765541558684253485187514,0
kaid_303112995533933729277653,0
kaid_303885446601718999331101,0
kaid_308341427683283065189617,0
kaid_309877622703360880414440,0
kaid_306149937227180683145463,1
kaid_299946364509574178384333,0
kaid_309059813326170922627098,0
kaid_300908511105530003172713,0
kaid_300714184576405358786814,0
kaid_299614230239771755196901,0
kaid_298876402909910309046509,0
kaid_297624821801998273264377,1
kaid_228490023707467310358065,0
kaid_239507472170614277997546,0
kaid_239623321781652033306876,0
kaid_233009802918370117357600,0
kaid_23519183138221517501179,0
kaid_232868591174427478255237,0
kaid_224865135046964805845453,0
kaid_234340690239740934983901,0
kaid_235796082406905860421463,0
kaid_233168660296828460787956,0
kaid_227603551884476643006202,0
kaid_225222787813327198178296,0
kaid_226834555209248043315343,0
kaid_227518245310313961766687,1
kaid_238533433753230686049047,0
kaid_238626027668219384789281,0
kaid_230498483841201966241247,0
kaid_606798488278874031996177,0
kaid_60723642911048644326238,0
kaid_607576634828853661461020,0
kaid_601355696267818695262301,1
kaid_611075016418864524397442,0
kaid_6035251773734970349439,1
kaid_615972166350247948015811,0
kaid_604353047235084477227980,1
kaid_609459734613160286339113,1
kaid_608645049787390378187318,0
kaid_52773360894931129443423,1
kaid_528114998813663848526098,0
kaid_526447420286419128282481,0
kaid_524011337733478519268716,0
kaid_534963192601540621786219,0
kaid_522141878944695888556781,0
kaid_529097191238606983570072,0
kaid_520460393382777796527888,0
kaid_530809416196680489726974,1
kaid_530154323151221139750084,1
kaid_522582795657240268832191,0
kaid_523932649798401229660665,0
kaid_527259047929799783619212,0
kaid_528304444873535538375456,0
kaid_531876643415128525648854,0
kaid_528209005279494505127824,1
kaid_52430095459711547941090,0
kaid_814558499283177065281098,0
kaid_819234744162590878869781,1
kaid_817581829572582958614559,0
kaid_821058475875370811386576,0
kaid_820365644353335788590512,0
kaid_817038819067106774741437,0
kaid_82569348101655043639645,0
kaid_82543001013158304792821,0
kaid_818610054640017789259740,0
kaid_814359793725471046114832,0
kaid_815662896762751303524677,0
kaid_814757059351537334396578,0
kaid_825291947224454750125007,0
kaid_82500540927936674372373,0
kaid_820182727510414315465275,1
kaid_815742576638288993487248,0
kaid_819655635842397369348177,0
kaid_822104600435431380202438,1
kaid_410146646038338364240596,0
kaid_414679713741210302202367,0
kaid_413699093883442261644154,0
kaid_410757568614168217038755,0
kaid_404836820069520271437608,0
kaid_406569242256653928997692,0
kaid_407125159685430958799743,0
kaid_412630204481302984812595,0
kaid_406338583525925302225365,0
kaid_412547289406688612356369,0
kaid_405530517989195845007939,0
kaid_416526938152421283058876,0
kaid_774238173413175555196383,0
kaid_770780523584827352955532,1
kaid_773948123826567962426620,0
kaid_770596591308367974723023,0
kaid_781678469987110570875739,0
kaid_783542593145818168568242,0
kaid_774389850560490462003959,0
kaid_771781409286842454693849,0
kaid_774378565930183185699885,0
kaid_783340391020511367714789,0
kaid_782349606442171334318804,0
kaid_778148443988940590763703,0
kaid_774946475800307775405361,0
kaid_779389784393940295085028,0
kaid_778750333402511785511053,0
kaid_774414076062886786188944,1
kaid_780796243618660392410728,0
kaid_774668278414140708360611,0
kaid_1065351899271556487337458,0
kaid_1056886590275204033567457,0
kaid_1062816585443465707071897,0
kaid_1057802501734611121779533,1
kaid_1060027654819923808804463,0
kaid_105715301942674120648903,0
kaid_1066041369205783430276111,0
kaid_1067173387114726823783397,0
kaid_1057836748646255431056878,0
kaid_1063630169214648956252627,1
kaid_1059200706760718719843193,0
kaid_1059422470205415142170854,0
kaid_1049423631106377564077199,0
kaid_1048686137084115021085153,0
kaid_1052116187294334731095786,0
kaid_1051715106778653886934661,0
kaid_105160416025466696864357,0
kaid_1053134302634387300950097,1
kaid_1050656090729557966031413,0
kaid_1044445295125840601419779,0
kaid_1053463162693097164240279,0
kaid_10461242041056180547617,0
kaid_1050224023495434436178860,1
kaid_1041373543108120101591687,0
kaid_1053690572662599011380259,0
kaid_1043319317117450478963546,1
kaid_1004422931031710065672782,0
kaid_1008093883813887579391305,0
kaid_1000925649357124020217949,0
kaid_1002060085203894435139970,0
kaid_1007774098831088999684465,0
kaid_1003459090180340285910666,0
kaid_1006312617991449010933867,0
kaid_1172688612497724531770772,0
kaid_1178110480630709973857147,0
kaid_1167236142780065989857803,0
kaid_1170507775814440311910165,0
kaid_1167656669938108213739178,0
kaid_1175932283075712616161057,0
kaid_1173177235540829719049059,0
kaid_1172462285144783620110401,0
kaid_1177231458200487224612690,0
kaid_165483686050833054850848,0
kaid_178860708095234190632923,0
kaid_174295177667576928580117,0
kaid_166584226969989029938344,0
kaid_164914818671343577007825,0
kaid_181717762635719209593747,0
kaid_174276653988818159112415,0
kaid_168840357910645418065069,0
kaid_16596710706197841580100,0
kaid_180156043232248598401633,0
kaid_170384540017199221475912,0
kaid_169984836229505730621570,0
kaid_120039912017035607400841,0
kaid_1196865068773730362207894,0
kaid_1194337636456475531766744,0
kaid_1198404996188234780347296,0
kaid_1205474257044495821017830,0
kaid_1199644532099858738763120,0
kaid_1206074197044579691736222,0
kaid_1202879147876546481897982,0
kaid_1200376025961319410836914,0
kaid_1199080081897502746429076,0
kaid_1205036660551739376264725,0
kaid_1200128811044256344849124,0
kaid_1196791082032642799479949,0
kaid_101718845236483929222299,0
kaid_1011340558571438715598088,0
kaid_1015425779772530292060742,0
kaid_1016895699502620103452095,0
kaid_1018312149885970068054150,0
kaid_1011736526207860360485728,0
kaid_1015001657697106162172904,0
kaid_1015377093964632093396178,0
kaid_1023575817453414519710726,1
kaid_1013690727062726471422164,0
kaid_322336150080513406004675,1
kaid_318347165293109057369537,0
kaid_31070027684192157273241,0
kaid_321585325813823651429841,0
kaid_31466151293446746966409,0
kaid_321968857289948362039372,0
kaid_31731657505387057468723,0
kaid_323564750596230140091703,0
kaid_317527915353179374792026,0
kaid_317420631418961953636603,1
kaid_311211645003155251095344,0
kaid_319099646373305225161021,0
kaid_313750145496987648330333,0
kaid_318685013983107864866974,0
kaid_319475102648835857797062,0
kaid_319132519519151601228417,0
kaid_31250444944068150811971,0
kaid_12298507229839032540765,0
kaid_1208418604664649192680208,0
kaid_127066013939911431401940,0
kaid_1207345241180926777556273,0
kaid_126117318488197226586178,0
kaid_123028219128601274284601,0
kaid_129854719938197806846905,1
kaid_127762977382144002579550,0
kaid_1207794270830304261995532,0
kaid_130601393917961232663631,0
kaid_128150392598778786593087,0
kaid_131841093918762473114577,0
kaid_124075551251582314683313,0
kaid_135417075962320399790352,0
kaid_129686277515925834761908,0
kaid_125483373295658144076421,0
kaid_1040220795482870496605934,0
kaid_1028661650441819263911619,0
kaid_1039093057978164066565974,1
kaid_1025832504213145433756748,0
kaid_103111627376433877120863,0
kaid_1037390340629864683492100,0
kaid_1032961761703289098525221,0
kaid_1029698399633398546795539,0
kaid_1039044309625067743032616,0
kaid_1029325837018912693445418,0
kaid_1032877200813789166182983,0
kaid_1038491063031224827337434,0
kaid_1039024956387950134597419,0
kaid_1105924379533773251567504,0
kaid_1109815210427302980687303,0
kaid_1109306079230068707038989,0
kaid_1109639750730753352499564,0
kaid_1107379557228296693635948,0
kaid_1104340384430534868470362,0
kaid_1108168908057571257176187,0
kaid_10984823264542589393121,0
kaid_111003875626393219504915,0
kaid_1106938515606970670554078,0
kaid_1102067711650250751593882,0
kaid_1105654924840691121971460,0
kaid_1110484308058310953210360,0
kaid_1106603836260354961119004,0
kaid_1110154036308832552079385,0
kaid_1102950817368564492063427,0
kaid_1107546106118185164005506,0
kaid_1105620557054396236378938,0
